PointSanPedro		MARIN						
122.55	38.11666667							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
1	23	1998	11.7	6.1	45	1.523	89.85	1
1	24	1998	17.2	6.1	66	0	83.65	1
1	25	1998	10.6	4.4	43	0.508	92.7	1
1	26	1998	13.9	9.4	31	11.42	96.15	1
1	27	1998	13.9	10.6	40	0	92.05	1
1	28	1998	14.4	11.7	32	5.838	89.05	1
1	29	1998	17.2	6.1	85	8.883	77.95	1
1	30	1998	12.2	4.4	61	0.254	89.9	1
1	31	1998	16.7	7.8	61	2.792	79.45	1
2	1	1998	17.8	9.4	57	24.61	81.45	1
2	2	1998	15.6	10	14	68.52	94.7	1
2	3	1998	13.3	6.7	41	17.76	83.65	0
2	4	1998	15	7.2	70	2.538	79	1
2	5	1998	13.3	11.1	23	19.54	81.3	2
2	6	1998	14.4	8.3	18	31.72	73.4	2
2	7	1998	13.9	8.9	33	17.51	89	2
2	8	1998	10.6	4.4	38	6.091	91.25	1
2	9	1998	14.4	2.2	107	0	72.35	1
2	10	1998	10	4.4	19	7.107	88.85	1
2	11	1998	15	7.8	96	0	85.8	1
2	12	1998	12.2	9.4	31	10.4	90.65	1
2	13	1998	15.6	10	97	0	84.95	1
2	14	1998	15	6.1	85	21.06	83.1	1
2	15	1998	17.2	5	120	0	72.85	1
2	16	1998	11.7	3.3	26	20.55	90.8	1
2	17	1998	14.4	4.4	92	1.777	86.85	1
2	18	1998	16.1	4.4	97	2.031	78.55	1
2	19	1998	12.8	4.4	38	27.15	88.8	1
2	20	1998	11.7	1.7	88	0	87.05	1
2	21	1998	14.4	6.1	50	32.74	87.85	1
2	22	1998	14.4	5.6	94	2.284	75.5	1
2	23	1998	13.9	5.6	92	16.49	80.65	1
2	24	1998	17.2	3.3	132	0	76	1
2	25	1998	16.7	6.7	92	0.254	70.3	1
2	26	1998	15	5.6	104	0	69.1	1
2	27	1998	18.9	6.7	121	0	78.05	1
2	28	1998	17.2	4.4	117	0	79.9	1
3	1	1998	18.3	5.6	128	0	79.5	1
3	2	1998	17.2	4.4	100	0.254	81.6	1
3	3	1998	17.8	6.1	165	0	59.15	1
3	4	1998	18.3	1.7	165	0	60.4	1
3	5	1998	8.9	3.3	28	6.599	90.05	1
3	6	1998	16.7	0.6	182	0	67.1	1
3	7	1998	10.6	1.1	46	4.061	75.5	1
3	8	1998	17.8	5	157	0	73.1	1
3	9	1998	20	2.2	189	0	70.45	1
3	10	1998	22.8	3.9	186	0	72.15	1
3	11	1998	23.3	5.6	184	0	68.3	1
3	12	1998	15	8.9	42	3.3	94.5	1
3	13	1998	18.9	7.2	139	1.777	76.45	1
3	14	1998	22.8	6.1	201	0	76	1
3	15	1998	21.1	7.2	186	0	79.05	1
3	16	1998	21.7	9.4	171	0	76.85	1
3	17	1998	22.2	6.1	204	0	77.95	1
3	18	1998	23.3	5	216	0	63.85	1
3	19	1998	20.6	6.7	175	0	80.45	1
3	20	1998	17.2	10.6	72	0	77	1
3	21	1998	15.6	10.6	52	3.807	80.65	1
3	22	1998	20	12.8	93	0.508	79.95	1
3	23	1998	16.7	12.2	60	13.19	89.75	1
3	24	1998	20.6	7.2	187	5.076	70.75	1
3	25	1998	19.4	8.3	189	0	75.45	1
3	26	1998	17.8	10	181	0	68.3	1
3	27	1998	15.6	5.6	205	0	65.15	1
3	28	1998	15	1.7	232	1.015	69.9	1
3	29	1998	18.9	3.9	250	0	59.55	1
3	30	1998	16.1	0.6	237	2.031	70.65	1
3	31	1998	12.2	5.6	115	8.376	83.5	1
4	1	1998	16.7	5.6	223	0	76.5	1
4	2	1998	15	5	114	3.046	75.25	1
4	3	1998	13.9	7.8	135	14.72	78.4	1
4	4	1998	15	6.1	120	0.761	80.65	1
4	5	1998	17.2	4.4	206	0	71.85	1
4	6	1998	15	6.7	113	1.015	76.65	1
4	7	1998	16.7	6.1	234	0	72.4	1
4	8	1998	15.6	5	160	1.269	69.95	1
4	9	1998	17.8	10	138	1.269	72.75	1
4	10	1998	16.7	7.8	133	3.3	73.55	1
4	11	1998	17.2	8.3	176	0	72.2	1
4	12	1998	15	5	184	5.584	70.8	1
4	13	1998	15	4.4	223	2.538	74.25	1
4	14	1998	15.6	1.7	207	0	71.5	1
4	15	1998	17.8	1.7	277	0	68.15	1
4	16	1998	20.6	2.8	267	0	69.4	1
4	17	1998	20.6	3.3	277	0	68.05	1
4	18	1998	21.7	3.9	260	0	72.1	1
4	19	1998	23.3	6.7	266	0	73	1
4	20	1998	26.1	6.7	252	0	72.25	1
4	21	1998	28.3	6.7	275	0	71.2	1
4	22	1998	18.9	11.7	256	0	71.45	2
4	23	1998	16.7	10.6	85	4.822	83.2	1
4	24	1998	19.4	9.4	227	0	71.75	1
4	25	1998	22.8	5.6	269	0	63.25	1
4	26	1998	26.7	7.2	265	0	63.85	1
4	27	1998	27.2	7.2	282	0	68.3	1
4	28	1998	26.7	8.3	259	0	71.2	1
4	29	1998	27.2	8.9	267	0	76.05	1
4	30	1998	21.1	11.7	266	0	67.25	1
5	1	1998	17.2	12.8	109	2.284	79.8	1
5	2	1998	20	10	243	5.33	73.75	1
5	3	1998	22.2	8.3	227	1.523	74.05	1
5	4	1998	21.7	11.1	225	0.254	77.8	1
5	5	1998	18.3	10	93	1.015	84.95	1
5	6	1998	16.7	11.7	85	0.761	85.8	1
5	7	1998	18.9	10.6	166	0	83.4	1
5	8	1998	19.4	10.6	104	0	75.2	1
5	9	1998	17.2	8.9	302	3.3	70.05	1
5	10	1998	18.9	6.1	260	0	76.7	1
5	11	1998	12.8	7.8	77	4.061	84.9	1
5	12	1998	15.6	7.8	118	22.58	81.2	1
5	13	1998	18.3	6.7	202	0	77.8	1
5	14	1998	18.3	10	258	0	68.15	1
5	15	1998	18.9	6.7	291	0	71.55	1
5	16	1998	16.7	6.7	293	0	70.9	1
5	17	1998	21.1	3.9	281	0	71.2	1
5	18	1998	23.3	7.2	335	0	61.3	1
5	19	1998	17.8	7.2	315	0	74.65	1
5	20	1998	19.4	6.7	324	0	69.9	1
5	21	1998	20	7.2	329	0	66.35	1
5	22	1998	21.7	6.7	330	0	71.9	1
5	23	1998	21.1	12.8	293	0	69	1
5	24	1998	20.6	12.2	170	0	74.1	1
5	25	1998	17.2	10	327	0	60	1
5	26	1998	17.2	6.7	261	1.015	69.8	1
5	27	1998	13.3	8.9	58	10.15	94.85	1
5	28	1998	16.1	11.1	110	16.75	81.8	2
5	29	1998	17.8	10.6	154	8.629	79.95	1
5	30	1998	22.2	8.9	309	0.761	73.5	1
5	31	1998	23.9	8.9	264	0	78.35	1
6	1	1998	21.7	10.6	257	0	77.1	1
6	2	1998	19.4	11.1	142	0	76.4	1
6	3	1998	17.8	11.1	85	0	77.35	1
6	4	1998	20.6	8.9	234	0	77.25	1
6	5	1998	23.3	9.4	288	0	76.45	1
6	6	1998	18.3	11.7	80	0	84.25	1
6	7	1998	16.7	13.9	72	0	82.65	1
6	8	1998	23.9	12.8	206	0	74.05	1
6	9	1998	22.8	11.7	270	0	79.9	1
6	10	1998	20.6	12.2	281	0	79.5	1
6	11	1998	20	8.9	153	0	77.3	1
6	12	1998	22.2	11.1	279	0	77.1	1
6	13	1998	25	11.7	286	0	75.95	1
6	14	1998	31.1	11.7	307	0	70.8	1
6	15	1998	32.8	12.2	339	0	64.65	1
6	16	1998	31.7	11.1	356	0	56.1	1
6	17	1998	28.9	11.7	352	0	61.9	1
6	18	1998	26.7	10	319	0	73.55	1
6	19	1998	23.3	8.9	310	0	76.4	1
6	20	1998	23.9	7.8	303	0	74.75	1
6	21	1998	22.8	9.4	212	0	74.9	1
6	22	1998	21.7	12.8	213	0	75.75	1
6	23	1998	21.7	12.2	201	0	76.4	1
6	24	1998	21.7	12.8	259	0	78.7	1
6	25	1998	20	10.6	318	0	73.85	1
6	26	1998	26.1	7.8	350	0	69.05	1
6	27	1998	30.6	9.4	347	0	65	1
6	28	1998	22.2	10	312	0	75.65	1
6	29	1998	21.1	11.1	297	0	76.75	1
6	30	1998	21.1	11.7	309	0	75.7	1
7	1	1998	21.7	10.6	346	0	76.05	1
7	2	1998	21.1	10.6	341	0	78.3	1
7	3	1998	25.6	11.1	294	0	73.5	1
7	4	1998	26.7	10	319	0	73.5	1
7	5	1998	25.6	10	313	0	75.7	1
7	6	1998	30.6	11.7	327	0	71.45	1
7	7	1998	32.2	10.6	345	0	65.45	1
7	8	1998	25	11.1	310	0	75.25	1
7	9	1998	21.7	11.7	286	0	78.75	1
7	10	1998	22.2	12.8	295	0	73.55	1
7	11	1998	28.3	10	339	0	69	1
7	12	1998	32.2	10.6	337	0	65.85	1
7	13	1998	25	10	342	0	71.65	1
7	14	1998	30	10.6	344	0	67.6	1
7	15	1998	37.8	11.7	349	0	57.2	1
7	16	1998	35	12.8	349	0	58.75	1
7	17	1998	29.4	10.6	342	0	71.35	1
7	18	1998	38.3	12.8	335	0	62.4	1
7	19	1998	36.1	13.3	335	0	58.9	1
7	20	1998	26.7	11.1	342	0	74.45	1
7	21	1998	24.4	12.8	299	0	74.35	1
7	22	1998	25	12.2	276	0	73.15	1
7	23	1998	27.2	12.8	282	0	67.4	1
7	24	1998	27.8	11.7	291	0	69	1
7	25	1998	28.9	12.2	307	0	73	1
7	26	1998	28.3	12.2	313	0	73.8	1
7	27	1998	29.4	10.6	327	0	69.3	1
7	28	1998	23.9	12.2	330	0	70	1
7	29	1998	22.8	15	278	0	69.75	1
7	30	1998	21.1	14.4	154	0	76.7	1
7	31	1998	28.3	10.6	317	0	70.45	1
8	1	1998	34.4	12.2	320	0	63.15	1
8	2	1998	38.3	11.7	325	0	59.95	1
8	3	1998	41.7	11.1	328	0	57.1	1
8	4	1998	39.4	13.9	316	0	58.35	1
8	5	1998	31.7	12.8	306	0	70.6	1
8	6	1998	30.6	12.2	315	0	66.2	1
8	7	1998	25.6	9.4	319	0	72.85	1
8	8	1998	23.9	9.4	282	0	74.4	1
8	9	1998	28.9	9.4	280	0	69.8	1
8	10	1998	34.4	10.6	306	0	61.55	1
8	11	1998	35	12.2	294	0	62.9	1
8	12	1998	36.1	13.3	289	0	62.9	1
8	13	1998	32.2	12.8	285	0	68.05	1
8	14	1998	28.9	12.2	253	0	74	1
8	15	1998	27.2	11.7	274	0	70.7	1
8	16	1998	27.8	10	292	0	69.05	1
8	17	1998	22.2	9.4	290	0	74.8	1
8	18	1998	21.1	10.6	281	0	77.35	1
8	19	1998	24.4	11.1	231	0	75.05	1
8	20	1998	22.8	10.6	258	0	74.9	1
8	21	1998	28.9	8.9	284	0	69.4	1
8	22	1998	31.1	10	285	0	65.95	1
8	23	1998	31.1	9.4	286	0	66.5	1
8	24	1998	30	10	282	0	68.15	1
8	25	1998	22.8	8.9	228	0	77.8	1
8	26	1998	29.4	11.1	249	0	69.9	1
8	27	1998	31.7	9.4	279	0	65.35	1
8	28	1998	32.2	10	268	0	63.5	1
8	29	1998	32.8	10	270	0	63.6	1
8	30	1998	31.1	10	274	0	65.3	1
8	31	1998	35	10	257	0	63.45	1
9	1	1998	30.6	10.6	258	0	70.1	1
9	2	1998	33.9	11.1	255	0	68.05	1
9	3	1998	33.3	11.7	220	0	69.05	1
9	4	1998	31.1	13.9	245	0	61.8	1
9	5	1998	30.6	16.7	214	0	70.6	1
9	6	1998	35	17.2	229	0	62.85	1
9	7	1998	35	15.6	229	0	61.05	1
9	8	1998	26.7	12.8	231	0	72.35	1
9	9	1998	20.6	11.1	218	0	75.15	1
9	10	1998	29.4	9.4	247	0	63.9	1
9	11	1998	32.2	10.6	243	0	61.05	1
9	12	1998	33.3	11.7	240	0	62.8	1
9	13	1998	33.9	12.2	240	0	62.65	1
9	14	1998	27.2	12.8	237	0	74.4	1
9	15	1998	27.2	11.7	221	0	71.35	1
9	16	1998	27.8	10.6	234	0	67.8	1
9	17	1998	26.1	10	242	0	69.6	1
9	18	1998	26.1	10.6	241	0	68.9	1
9	19	1998	27.2	10.6	231	0	65.75	1
9	20	1998	25.6	10.6	227	0	70.7	1
9	21	1998	22.2	8.9	186	0	77.25	1
9	22	1998	23.9	10.6	152	0.761	72.75	1
9	23	1998	23.3	9.4	175	0.254	74.15	1
9	24	1998	22.2	10.6	194	0	77.5	1
9	25	1998	18.3	12.8	59	0	82.9	1
9	26	1998	20	9.4	73	1.015	76.4	1
9	27	1998	16.7	9.4	45	0.508	89.35	0
9	28	1998	23.9	12.2	184	0.254	73.1	1
9	29	1998	16.7	11.7	53	0	86.45	1
9	30	1998	20	12.8	127	0.761	78.2	1
10	1	1998	16.1	13.3	39	0	81.5	1
10	2	1998	21.1	9.4	165	1.015	71.65	1
10	3	1998	21.1	7.8	159	0	65.1	1
10	4	1998	24.4	6.7	150	0	64.45	1
10	5	1998	28.9	7.8	148	0	51.4	1
10	6	1998	28.9	7.8	130	0	52.7	1
10	7	1998	22.8	7.8	136	0	75.2	1
10	8	1998	22.2	12.8	118	0.254	75.6	1
10	9	1998	22.2	7.2	132	0	62.4	1
10	10	1998	23.3	6.7	130	0	62.45	1
10	11	1998	24.4	4.4	124	0	66.25	1
10	12	1998	23.9	7.2	104	0	70.45	1
10	13	1998	22.2	10.6	118	0	71.65	1
10	14	1998	21.1	7.8	110	0	72.55	1
10	15	1998	22.2	6.7	110	0	63.9	1
10	16	1998	25	6.7	111	0	43.75	1
10	17	1998	25	4.4	104	0	50.5	1
10	18	1998	25.6	3.9	98	0	58.1	1
10	19	1998	28.3	4.4	94	0	59.9	1
10	20	1998	29.4	6.1	91	0	53	1
10	21	1998	30	5	82	0	54.05	1
10	22	1998	22.2	5.6	82	0	75.45	1
10	23	1998	21.1	5	75	0	74.55	1
10	24	1998	20.6	8.9	64	14.97	77.5	1
10	25	1998	23.3	7.8	65	0	68.1	1
10	26	1998	23.9	7.8	59	0	69.6	1
10	27	1998	18.3	7.2	58	0	82.85	0
10	28	1998	17.8	10	55	0	81.2	0
10	29	1998	21.1	7.2	56	0	68	1
10	30	1998	24.4	5.6	54	0	58.9	1
10	31	1998	18.3	3.9	54	0.761	76.3	0
11	1	1998	20.6	6.7	49	0.254	74.5	1
11	2	1998	19.4	5.6	46	0	74.65	1
11	3	1998	15	6.1	52	0.508	90.45	0
11	4	1998	20	7.2	69	0	81.2	1
11	5	1998	20	7.2	41	0	66.15	1
11	6	1998	16.1	5	60	4.315	80.8	1
11	7	1998	15	7.2	48	21.82	84.9	1
11	8	1998	15.6	4.4	56	3.046	82.6	0
11	9	1998	16.1	3.9	47	0.254	74.5	0
11	10	1998	12.8	7.8	27	2.792	78.25	1
11	11	1998	16.1	3.9	54	1.269	81	0
11	12	1998	17.8	2.8	40	0	76.75	1
11	13	1998	17.2	3.3	43	0	81.05	1
11	14	1998	18.3	2.8	50	0	76.6	0
11	15	1998	14.4	7.8	32	0	93.45	0
11	16	1998	16.1	9.4	46	0.761	88.75	0
11	17	1998	16.7	6.7	35	4.822	79.05	1
11	18	1998	18.9	3.9	28	0	75	1
11	19	1998	18.3	2.8	31	0	71.75	1
11	20	1998	17.8	1.7	32	0	79	0
11	21	1998	17.2	9.4	47	2.792	87.05	1
11	22	1998	16.1	10	55	0.254	89.1	0
11	23	1998	15.6	11.1	32	12.18	87.6	2
11	24	1998	15.6	7.2	48	0	77.75	0
11	25	1998	18.9	5.6	44	0	79.3	0
11	26	1998	16.1	6.7	38	3.807	88.6	1
11	27	1998	14.4	9.4	35	1.015	87.1	0
11	28	1998	14.4	3.9	26	0.254	74.85	1
11	29	1998	13.9	8.9	29	29.18	96.05	1
11	30	1998	15.6	8.3	23	18.52	91.25	2
12	1	1998	16.1	3.3	30	0	76.25	1
12	2	1998	16.7	9.4	44	0.254	89.3	1
12	3	1998	14.4	1.7	42	6.599	75.55	1
12	4	1998	12.2	0	40	0	74.8	1
12	5	1998	10.6	-1.1	40	7.107	82.05	1
12	6	1998	15	1.1	26	0	69.4	1
12	7	1998	11.7	-1.1	47	1.015	83.75	0
12	8	1998	10.6	2.2	37	1.777	88.75	1
12	9	1998	15	1.7	25	0	68.1	1
12	10	1998	12.2	0	30	0	76.5	1
12	11	1998	12.8	1.1	47	0	80.45	0
12	12	1998	14.4	1.1	34	0	80.45	0
12	13	1998	15	4.4	39	1.523	87.9	1
12	14	1998	17.8	4.4	23	0	75.8	1
12	15	1998	16.1	2.2	28	0	77.7	1
12	16	1998	17.8	4.4	25	0	75.25	1
12	17	1998	17.8	3.9	25	0	77.45	1
12	18	1998	16.7	1.7	26	0	81.45	0
12	19	1998	12.8	-0.6	24	0	67.75	1
12	20	1998	6.7	-3.3	31	0.761	71.65	1
12	21	1998	7.2	-6.1	24	0	64	0
12	22	1998	11.1	-6.1	26	0	64.5	1
12	23	1998	7.2	-5.6	28	0	68.85	1
12	24	1998	7.8	-5.6	51	0	74.9	1
12	25	1998	11.1	-3.9	30	0	69.4	1
12	26	1998	12.8	-1.1	38	0	74.5	0
12	27	1998	11.7	0	33	0	85.95	1
12	28	1998	13.9	1.1	43	0	87.65	0
12	29	1998	17.8	0.6	26	0	78.65	1
12	30	1998	13.9	1.1	36	0	81.75	1
12	31	1998	17.2	3.9	29	0.254	77.7	1
1	1	1999	14.4	0	31	0	71.95	1
1	2	1999	13.3	0	32	0.254	76.6	1
1	3	1999	10.6	0.6	37	0	86.05	1
1	4	1999	9.4	1.1	46	0	88.25	1
1	5	1999	8.9	-0.6	52	0.254	88.35	1
1	6	1999	7.8	-0.6	46	0	88.55	1
1	7	1999	7.2	-1.1	34	0	94.15	0
1	8	1999	13.3	0.6	51	0.254	75.8	1
1	9	1999	6.1	-1.1	46	0	92.95	1
1	10	1999	6.1	-1.1	48	0	92.1	1
1	11	1999	13.9	0.6	58	0	82.95	1
1	12	1999	13.3	0.6	51	0	87.05	1
1	13	1999	14.4	3.3	48	0	86.35	1
1	14	1999	13.3	4.4	51	2.538	84.6	0
1	15	1999	15.6	8.3	48	8.376	92.2	1
1	16	1999	16.1	10	49	1.015	82.65	1
1	17	1999	13.9	9.4	33	2.284	97.3	1
1	18	1999	15	11.1	37	7.868	92.35	1
1	19	1999	15.6	10.6	34	9.899	92.4	1
1	20	1999	13.9	9.4	23	3.553	92.05	1
1	21	1999	15	5.6	55	0	85	1
1	22	1999	13.3	7.8	30	6.853	85	1
1	23	1999	13.3	1.1	60	2.284	79.7	1
1	24	1999	14.4	-1.7	79	0	71.35	1
1	25	1999	15	5	77	0	61.85	1
1	26	1999	12.2	1.1	62	5.838	80.8	1
1	27	1999	18.3	1.1	84	0	64.75	1
1	28	1999	15.6	-0.6	85	0	72.2	1
1	29	1999	11.7	0	85	0	84.4	1
1	30	1999	11.1	1.1	68	0.254	85.55	1
1	31	1999	13.9	3.9	92	14.72	80.5	1
2	1	1999	16.7	-0.6	90	0	69.35	1
2	2	1999	18.3	-1.1	91	0	69.1	1
2	3	1999	17.2	1.1	91	0	76.9	1
2	4	1999	15.6	2.8	97	0	72.65	1
2	5	1999	13.9	-0.6	86	0	74.25	1
2	6	1999	11.7	6.7	13	45.68	89.75	2
2	7	1999	15	7.8	49	31.21	87.7	1
2	8	1999	13.9	7.8	22	11.42	96	1
2	9	1999	14.4	0.6	86	9.899	77.8	2
2	10	1999	14.4	-1.1	100	0.254	68.75	1
2	11	1999	12.2	-1.1	100	0	72.05	1
2	12	1999	13.3	2.2	81	0	71.4	1
2	13	1999	12.8	1.7	65	4.315	75.1	1
2	14	1999	15	3.9	79	0	76.5	1
2	15	1999	15.6	0.6	93	0	80.2	1
2	16	1999	12.8	7.2	19	40.86	98.85	1
2	17	1999	18.9	6.7	113	1.523	74.55	1
2	18	1999	12.8	5.6	43	2.792	88.8	1
2	19	1999	20	2.8	123	0	67.55	1
2	20	1999	9.4	3.3	21	17.76	95.75	1
2	21	1999	13.9	2.8	105	1.777	75.45	1
2	22	1999	17.2	6.1	91	0.254	75.25	1
2	23	1999	17.2	3.9	114	0	81.3	1
2	24	1999	13.9	5.6	60	9.391	82.45	1
2	25	1999	15	6.1	136	3.807	75.55	1
2	26	1999	14.4	1.7	118	0	76.7	1
2	27	1999	17.8	6.1	120	0	71.45	1
2	28	1999	16.1	10	48	4.822	88.35	1
3	1	1999	18.3	4.4	153	0.254	74.1	1
3	2	1999	19.4	2.2	135	2.792	61.25	1
3	3	1999	15	5	126	0	74	1
3	4	1999	15	1.7	143	0	68.35	1
3	5	1999	15	0.6	145	0	66.4	1
3	6	1999	15	2.8	91	0	74.15	0
3	7	1999	15	0.6	171	0	68.2	1
3	8	1999	11.1	5	40	14.46	91.3	1
3	9	1999	13.3	2.8	184	1.269	70.85	1
3	10	1999	11.7	1.7	96	0	78.3	1
3	11	1999	17.8	3.9	184	0	65.35	1
3	12	1999	17.2	1.7	182	0	76.2	1
3	13	1999	17.2	1.7	158	0	77.05	1
3	14	1999	11.1	6.1	28	5.838	89.5	1
3	15	1999	16.7	5.6	171	0.254	81.65	1
3	16	1999	17.2	3.9	137	0	83.55	1
3	17	1999	14.4	4.4	131	0	81.1	1
3	18	1999	13.9	3.3	89	0	81.95	1
3	19	1999	13.3	8.3	31	5.33	88.25	1
3	20	1999	16.1	5.6	170	0.254	72.75	1
3	21	1999	16.1	5.6	126	0.508	80.1	1
3	22	1999	15.6	3.3	123	1.523	74.65	1
3	23	1999	15	6.7	154	1.523	73.55	1
3	24	1999	12.8	8.9	27	16.24	83	1
3	25	1999	18.9	8.9	112	3.807	83.15	1
3	26	1999	18.3	6.7	240	0	73.9	1
3	27	1999	16.1	3.3	241	0	57.8	1
3	28	1999	17.8	2.2	243	0	65.5	1
3	29	1999	17.2	2.8	181	0	74.25	1
3	30	1999	13.9	1.1	199	2.284	71.85	1
3	31	1999	13.3	2.2	214	0	74.65	1
4	1	1999	17.2	0.6	255	0	66.3	1
4	2	1999	20	2.8	262	0	58.65	1
4	3	1999	15	5.6	199	0	62.4	2
4	4	1999	16.7	5	264	0	52.55	2
4	5	1999	13.9	5	124	13.45	74.1	1
4	6	1999	15	3.9	169	0	75.95	1
4	7	1999	12.8	3.9	99	0	84	1
4	8	1999	12.8	5	188	12.18	76.4	1
4	9	1999	15	0	276	0	66.75	1
4	10	1999	10.6	6.1	67	5.838	82	1
4	11	1999	15.6	6.1	150	21.82	81.2	1
4	12	1999	22.8	3.3	260	0	74.7	1
4	13	1999	22.8	4.4	252	0	76.8	1
4	14	1999	30.6	5.6	277	0	63.95	1
4	15	1999	27.8	6.7	262	0	57.1	1
4	16	1999	27.2	10.6	215	0	68	1
4	17	1999	27.8	8.3	271	0	65.75	1
4	18	1999	24.4	6.1	265	0	75.8	1
4	19	1999	23.3	6.7	266	0	70.9	1
4	20	1999	19.4	8.3	255	0	70.45	1
4	21	1999	17.8	8.9	287	0	63.3	2
4	22	1999	24.4	8.3	301	0	52.6	2
4	23	1999	27.2	10	298	0	42.8	1
4	24	1999	23.3	7.8	290	0	72.25	1
4	25	1999	16.1	10	94	0	79.4	1
4	26	1999	17.2	7.2	209	0	70.75	1
4	27	1999	15.6	3.9	301	0	65	1
4	28	1999	18.3	5	304	0	51.95	2
4	29	1999	22.8	8.3	299	0	61.05	1
4	30	1999	26.7	6.1	281	0	65.55	1
5	1	1999	18.9	6.1	298	0	79.9	1
5	2	1999	16.7	8.3	157	1.523	78	1
5	3	1999	15.6	8.9	223	1.015	78.35	1
5	4	1999	18.3	7.2	306	0	66	1
5	5	1999	25.6	5	307	0	65.1	1
5	6	1999	20	6.1	306	0	75.05	1
5	7	1999	20.6	6.1	318	0	59.3	1
5	8	1999	20	4.4	315	0	60.85	1
5	9	1999	20	6.1	309	0	51.05	1
5	10	1999	22.2	5	281	0	61.05	1
5	11	1999	25.6	7.8	312	0	72.9	1
5	12	1999	20	8.3	315	0	73.85	1
5	13	1999	18.9	4.4	330	0	60.4	1
5	14	1999	17.2	6.7	332	0	61.35	1
5	15	1999	19.4	3.9	333	0	66.5	1
5	16	1999	20.6	4.4	328	0	67.95	1
5	17	1999	21.7	5	323	0	76.9	1
5	18	1999	19.4	9.4	319	0	72.7	1
5	19	1999	20	6.7	305	0	79.2	1
5	20	1999	18.9	7.8	243	0	74.4	1
5	21	1999	26.7	6.7	330	0	64.85	1
5	22	1999	28.9	8.9	333	0	67.6	1
5	23	1999	21.1	8.9	309	0	75.5	1
5	24	1999	21.7	10.6	294	0	75.75	1
5	25	1999	27.2	10	294	0	70.6	1
5	26	1999	24.4	8.3	307	0	76.65	1
5	27	1999	22.2	8.9	286	0	74.8	1
5	28	1999	18.9	8.3	319	0	78.75	1
5	29	1999	16.7	8.9	326	0	79.35	1
5	30	1999	20.6	6.7	322	0	75.1	1
5	31	1999	19.4	8.3	287	0	78.6	1
6	1	1999	16.7	10.6	97	0	79.05	1
6	2	1999	16.1	8.9	343	0	70.3	2
6	3	1999	18.3	8.9	206	0	70.25	1
6	4	1999	22.2	6.7	320	0	75.8	1
6	5	1999	24.4	8.9	308	0	75	1
6	6	1999	21.7	5.6	352	0	69.5	1
6	7	1999	19.4	6.7	348	0	61.2	1
6	8	1999	21.1	4.4	355	0	66.45	1
6	9	1999	23.3	5	343	0	70	1
6	10	1999	26.1	5.6	341	0	68.75	1
6	11	1999	21.7	6.7	343	0	73.75	1
6	12	1999	24.4	8.9	324	0	73.85	1
6	13	1999	25	11.7	344	0	73.5	1
6	14	1999	22.2	12.2	344	0	79.5	1
6	15	1999	20.6	11.1	338	0	77.85	1
6	16	1999	25.6	10	343	0	72.25	1
6	17	1999	26.1	8.9	333	0	74.9	1
6	18	1999	23.9	7.8	319	0	73.6	1
6	19	1999	24.4	7.8	344	0	70.35	1
6	20	1999	27.8	8.3	306	0	70.85	1
6	21	1999	26.7	12.8	340	0	68.5	1
6	22	1999	31.1	11.7	338	0	67.1	1
6	23	1999	20.6	12.2	343	0	71.55	1
6	24	1999	23.3	12.2	337	0	74.1	1
6	25	1999	25	10	342	0	68.25	1
6	26	1999	27.8	7.2	344	0	67	1
6	27	1999	33.9	8.3	343	0	59.85	1
6	28	1999	35.6	10.6	345	0	59.05	1
6	29	1999	32.8	11.1	342	0	61.95	1
6	30	1999	37.2	12.8	339	0	57	1
7	1	1999	30	11.7	344	0	59.2	1
7	2	1999	25.6	8.9	351	0	62.8	1
7	3	1999	20.6	10.6	355	0	63.1	2
7	4	1999	27.2	6.7	349	0	64.15	1
7	5	1999	31.7	8.9	350	0	59.2	1
7	6	1999	22.2	7.2	349	0	75.95	1
7	7	1999	30	8.3	350	0	60.3	1
7	8	1999	34.4	8.9	346	0	56.85	1
7	9	1999	30	7.8	321	0	70.8	1
7	10	1999	32.8	9.4	313	0	67.45	1
7	11	1999	37.8	11.1	325	0	58.35	1
7	12	1999	38.3	16.1	317	0	48.9	1
7	13	1999	33.9	13.3	278	0	55.15	1
7	14	1999	27.8	11.7	303	0	69.5	1
7	15	1999	25.6	11.1	312	0	69.65	1
7	16	1999	21.1	12.2	321	0	72.95	1
7	17	1999	22.8	9.4	324	0	69.55	1
7	18	1999	25	8.3	313	0	73.95	1
7	19	1999	20	12.2	217	0	71.9	1
7	20	1999	19.4	13.9	117	0	71.6	1
7	21	1999	25.6	11.7	294	0	68.05	1
7	22	1999	26.7	9.4	319	0	72.1	1
7	23	1999	21.1	11.7	277	0	74.1	1
7	24	1999	25.6	12.8	306	0	68	1
7	25	1999	25	9.4	329	0	73.2	1
7	26	1999	23.9	11.1	289	0	75.85	1
7	27	1999	20.6	11.7	268	0	74.7	1
7	28	1999	23.3	12.8	280	0	67.45	1
7	29	1999	25.6	12.2	330	0	62.2	1
7	30	1999	24.4	11.1	330	0	65.65	1
7	31	1999	20.6	11.1	332	0	75.05	1
8	1	1999	25.6	10.6	316	0	73.15	1
8	2	1999	27.2	10.6	316	0	72.7	1
8	3	1999	25.6	11.1	312	0	76.25	1
